strategy_key,name,commodity,total_trades,total_return_pct,win_rate_pct,max_drawdown_pct,is_baseline
commodity_gold_winning,Gold Winning Strategy - 4% SL / 8% TP,GOLD,25,3.183122973030695,,0.019990538413420033,True
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX15,Ichimoku_T9_K26_SB52_ADX15,GOLD,25,3.183122973030695,,0.019990538413420033,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX20,Ichimoku_T9_K26_SB52_ADX20,GOLD,25,3.183122973030695,,0.019990538413420033,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX25,Ichimoku_T9_K26_SB52_ADX25,GOLD,25,3.183122973030695,,0.019990538413420033,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADXNone,Ichimoku_T9_K26_SB52_ADXNone,GOLD,25,3.183122973030695,,0.019990538413420033,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX15,Ichimoku_T9_K26_SB60_ADX15,GOLD,23,4.444607519160491,,0.017985919326667515,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX20,Ichimoku_T9_K26_SB60_ADX20,GOLD,23,4.444607519160491,,0.017985919326667515,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX25,Ichimoku_T9_K26_SB60_ADX25,GOLD,23,4.444607519160491,,0.017985919326667515,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADXNone,Ichimoku_T9_K26_SB60_ADXNone,GOLD,23,4.444607519160491,,0.017985919326667515,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX15,Ichimoku_T9_K26_SB65_ADX15,GOLD,22,4.920512270587787,,0.01586160614139029,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX20,Ichimoku_T9_K26_SB65_ADX20,GOLD,22,4.920512270587787,,0.01586160614139029,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX25,Ichimoku_T9_K26_SB65_ADX25,GOLD,22,4.920512270587787,,0.01586160614139029,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADXNone,Ichimoku_T9_K26_SB65_ADXNone,GOLD,22,4.920512270587787,,0.01586160614139029,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX15,Ichimoku_T9_K30_SB52_ADX15,GOLD,30,2.6553493293615613,,0.023011770563461858,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX20,Ichimoku_T9_K30_SB52_ADX20,GOLD,30,2.6553493293615613,,0.023011770563461858,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX25,Ichimoku_T9_K30_SB52_ADX25,GOLD,30,2.6553493293615613,,0.023011770563461858,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADXNone,Ichimoku_T9_K30_SB52_ADXNone,GOLD,30,2.6553493293615613,,0.023011770563461858,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX15,Ichimoku_T9_K30_SB60_ADX15,GOLD,28,3.906043548026319,,0.02164020422559931,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX20,Ichimoku_T9_K30_SB60_ADX20,GOLD,28,3.906043548026319,,0.02164020422559931,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX25,Ichimoku_T9_K30_SB60_ADX25,GOLD,28,3.906043548026319,,0.02164020422559931,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADXNone,Ichimoku_T9_K30_SB60_ADXNone,GOLD,28,3.906043548026319,,0.02164020422559931,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX15,Ichimoku_T9_K30_SB65_ADX15,GOLD,26,4.3736431020719095,,0.016991698958831826,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX20,Ichimoku_T9_K30_SB65_ADX20,GOLD,26,4.3736431020719095,,0.016991698958831826,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX25,Ichimoku_T9_K30_SB65_ADX25,GOLD,26,4.3736431020719095,,0.016991698958831826,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADXNone,Ichimoku_T9_K30_SB65_ADXNone,GOLD,26,4.3736431020719095,,0.016991698958831826,False
step1_ichimoku_Ichimoku_T9_K34_SB52_ADX15,Ichimoku_T9_K34_SB52_ADX15,GOLD,30,1.93717709581686,,0.022823521664258085,False
step1_ichimoku_Ichimoku_T9_K34_SB52_ADX20,Ichimoku_T9_K34_SB52_ADX20,GOLD,30,1.93717709581686,,0.022823521664258085,False
step1_ichimoku_Ichimoku_T9_K34_SB52_ADX25,Ichimoku_T9_K34_SB52_ADX25,GOLD,30,1.93717709581686,,0.022823521664258085,False
step1_ichimoku_Ichimoku_T9_K34_SB52_ADXNone,Ichimoku_T9_K34_SB52_ADXNone,GOLD,30,1.93717709581686,,0.022823521664258085,False
step1_ichimoku_Ichimoku_T9_K34_SB60_ADX15,Ichimoku_T9_K34_SB60_ADX15,GOLD,28,3.5838906069933363,,0.02122112496872575,False
step1_ichimoku_Ichimoku_T9_K34_SB60_ADX20,Ichimoku_T9_K34_SB60_ADX20,GOLD,28,3.5838906069933363,,0.02122112496872575,False
step1_ichimoku_Ichimoku_T9_K34_SB60_ADX25,Ichimoku_T9_K34_SB60_ADX25,GOLD,28,3.5838906069933363,,0.02122112496872575,False
step1_ichimoku_Ichimoku_T9_K34_SB60_ADXNone,Ichimoku_T9_K34_SB60_ADXNone,GOLD,28,3.5838906069933363,,0.02122112496872575,False
step1_ichimoku_Ichimoku_T9_K34_SB65_ADX15,Ichimoku_T9_K34_SB65_ADX15,GOLD,27,3.737124519146382,,0.01970072046372418,False
step1_ichimoku_Ichimoku_T9_K34_SB65_ADX20,Ichimoku_T9_K34_SB65_ADX20,GOLD,27,3.737124519146382,,0.01970072046372418,False
step1_ichimoku_Ichimoku_T9_K34_SB65_ADX25,Ichimoku_T9_K34_SB65_ADX25,GOLD,27,3.737124519146382,,0.01970072046372418,False
step1_ichimoku_Ichimoku_T9_K34_SB65_ADXNone,Ichimoku_T9_K34_SB65_ADXNone,GOLD,27,3.737124519146382,,0.01970072046372418,False
step1_ichimoku_Ichimoku_T12_K26_SB52_ADX15,Ichimoku_T12_K26_SB52_ADX15,GOLD,28,1.399614149347217,,0.02309431843165956,False
step1_ichimoku_Ichimoku_T12_K26_SB52_ADX20,Ichimoku_T12_K26_SB52_ADX20,GOLD,28,1.399614149347217,,0.02309431843165956,False
step1_ichimoku_Ichimoku_T12_K26_SB52_ADX25,Ichimoku_T12_K26_SB52_ADX25,GOLD,28,1.399614149347217,,0.02309431843165956,False
step1_ichimoku_Ichimoku_T12_K26_SB52_ADXNone,Ichimoku_T12_K26_SB52_ADXNone,GOLD,28,1.399614149347217,,0.02309431843165956,False
step1_ichimoku_Ichimoku_T12_K26_SB60_ADX15,Ichimoku_T12_K26_SB60_ADX15,GOLD,26,3.2444431738512867,,0.020196082005131816,False
step1_ichimoku_Ichimoku_T12_K26_SB60_ADX20,Ichimoku_T12_K26_SB60_ADX20,GOLD,26,3.2444431738512867,,0.020196082005131816,False
step1_ichimoku_Ichimoku_T12_K26_SB60_ADX25,Ichimoku_T12_K26_SB60_ADX25,GOLD,26,3.2444431738512867,,0.020196082005131816,False
step1_ichimoku_Ichimoku_T12_K26_SB60_ADXNone,Ichimoku_T12_K26_SB60_ADXNone,GOLD,26,3.2444431738512867,,0.020196082005131816,False
step1_ichimoku_Ichimoku_T12_K26_SB65_ADX15,Ichimoku_T12_K26_SB65_ADX15,GOLD,24,3.866401250034305,,0.016553002550999438,False
step1_ichimoku_Ichimoku_T12_K26_SB65_ADX20,Ichimoku_T12_K26_SB65_ADX20,GOLD,24,3.866401250034305,,0.016553002550999438,False
step1_ichimoku_Ichimoku_T12_K26_SB65_ADX25,Ichimoku_T12_K26_SB65_ADX25,GOLD,24,3.866401250034305,,0.016553002550999438,False
step1_ichimoku_Ichimoku_T12_K26_SB65_ADXNone,Ichimoku_T12_K26_SB65_ADXNone,GOLD,24,3.866401250034305,,0.016553002550999438,False
step1_ichimoku_Ichimoku_T12_K30_SB52_ADX15,Ichimoku_T12_K30_SB52_ADX15,GOLD,28,1.1243219907248931,,0.02833836741293458,False
step1_ichimoku_Ichimoku_T12_K30_SB52_ADX20,Ichimoku_T12_K30_SB52_ADX20,GOLD,28,1.1243219907248931,,0.02833836741293458,False
step1_ichimoku_Ichimoku_T12_K30_SB52_ADX25,Ichimoku_T12_K30_SB52_ADX25,GOLD,28,1.1243219907248931,,0.02833836741293458,False
step1_ichimoku_Ichimoku_T12_K30_SB52_ADXNone,Ichimoku_T12_K30_SB52_ADXNone,GOLD,28,1.1243219907248931,,0.02833836741293458,False
step1_ichimoku_Ichimoku_T12_K30_SB60_ADX15,Ichimoku_T12_K30_SB60_ADX15,GOLD,26,2.382469013035443,,0.02276782973499156,False
step1_ichimoku_Ichimoku_T12_K30_SB60_ADX20,Ichimoku_T12_K30_SB60_ADX20,GOLD,26,2.382469013035443,,0.02276782973499156,False
step1_ichimoku_Ichimoku_T12_K30_SB60_ADX25,Ichimoku_T12_K30_SB60_ADX25,GOLD,26,2.382469013035443,,0.02276782973499156,False
step1_ichimoku_Ichimoku_T12_K30_SB60_ADXNone,Ichimoku_T12_K30_SB60_ADXNone,GOLD,26,2.382469013035443,,0.02276782973499156,False
step1_ichimoku_Ichimoku_T12_K30_SB65_ADX15,Ichimoku_T12_K30_SB65_ADX15,GOLD,24,3.0044270892184795,,0.02184515765313366,False
step1_ichimoku_Ichimoku_T12_K30_SB65_ADX20,Ichimoku_T12_K30_SB65_ADX20,GOLD,24,3.0044270892184795,,0.02184515765313366,False
step1_ichimoku_Ichimoku_T12_K30_SB65_ADX25,Ichimoku_T12_K30_SB65_ADX25,GOLD,24,3.0044270892184795,,0.02184515765313366,False
step1_ichimoku_Ichimoku_T12_K30_SB65_ADXNone,Ichimoku_T12_K30_SB65_ADXNone,GOLD,24,3.0044270892184795,,0.02184515765313366,False
step1_ichimoku_Ichimoku_T12_K34_SB52_ADX15,Ichimoku_T12_K34_SB52_ADX15,GOLD,26,1.0485016722714864,,0.02835902770099854,False
step1_ichimoku_Ichimoku_T12_K34_SB52_ADX20,Ichimoku_T12_K34_SB52_ADX20,GOLD,26,1.0485016722714864,,0.02835902770099854,False
step1_ichimoku_Ichimoku_T12_K34_SB52_ADX25,Ichimoku_T12_K34_SB52_ADX25,GOLD,26,1.0485016722714864,,0.02835902770099854,False
step1_ichimoku_Ichimoku_T12_K34_SB52_ADXNone,Ichimoku_T12_K34_SB52_ADXNone,GOLD,26,1.0485016722714864,,0.02835902770099854,False
step1_ichimoku_Ichimoku_T12_K34_SB60_ADX15,Ichimoku_T12_K34_SB60_ADX15,GOLD,25,2.835310375950103,,0.022399021578462422,False
step1_ichimoku_Ichimoku_T12_K34_SB60_ADX20,Ichimoku_T12_K34_SB60_ADX20,GOLD,25,2.835310375950103,,0.022399021578462422,False
step1_ichimoku_Ichimoku_T12_K34_SB60_ADX25,Ichimoku_T12_K34_SB60_ADX25,GOLD,25,2.835310375950103,,0.022399021578462422,False
step1_ichimoku_Ichimoku_T12_K34_SB60_ADXNone,Ichimoku_T12_K34_SB60_ADXNone,GOLD,25,2.835310375950103,,0.022399021578462422,False
step1_ichimoku_Ichimoku_T12_K34_SB65_ADX15,Ichimoku_T12_K34_SB65_ADX15,GOLD,24,2.9885442881031485,,0.02184845298765176,False
step1_ichimoku_Ichimoku_T12_K34_SB65_ADX20,Ichimoku_T12_K34_SB65_ADX20,GOLD,24,2.9885442881031485,,0.02184845298765176,False
step1_ichimoku_Ichimoku_T12_K34_SB65_ADX25,Ichimoku_T12_K34_SB65_ADX25,GOLD,24,2.9885442881031485,,0.02184845298765176,False
step1_ichimoku_Ichimoku_T12_K34_SB65_ADXNone,Ichimoku_T12_K34_SB65_ADXNone,GOLD,24,2.9885442881031485,,0.02184845298765176,False
step1_ichimoku_Ichimoku_T15_K26_SB52_ADX15,Ichimoku_T15_K26_SB52_ADX15,GOLD,23,2.185222827987618,,0.02722855791158728,False
step1_ichimoku_Ichimoku_T15_K26_SB52_ADX20,Ichimoku_T15_K26_SB52_ADX20,GOLD,23,2.185222827987618,,0.02722855791158728,False
