strategy_key,name,commodity,total_trades,total_return_pct,win_rate_pct,max_drawdown_pct,is_baseline
commodity_gold_winning,Gold Winning Strategy - 4% SL / 8% TP,GOLD,46,0.6520641293847985,,0.019066211997436217,True
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX15,Ichimoku_T9_K26_SB52_ADX15,GOLD,30,2.693823637851274,,0.028751495880169658,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX20,Ichimoku_T9_K26_SB52_ADX20,GOLD,30,2.693823637851274,,0.028751495880169658,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADX25,Ichimoku_T9_K26_SB52_ADX25,GOLD,30,2.693823637851274,,0.028751495880169658,False
step1_ichimoku_Ichimoku_T9_K26_SB52_ADXNone,Ichimoku_T9_K26_SB52_ADXNone,GOLD,30,2.693823637851274,,0.028751495880169658,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX15,Ichimoku_T9_K26_SB60_ADX15,GOLD,29,3.2598638655132164,,0.023903340353772198,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX20,Ichimoku_T9_K26_SB60_ADX20,GOLD,29,3.2598638655132164,,0.023903340353772198,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADX25,Ichimoku_T9_K26_SB60_ADX25,GOLD,29,3.2598638655132164,,0.023903340353772198,False
step1_ichimoku_Ichimoku_T9_K26_SB60_ADXNone,Ichimoku_T9_K26_SB60_ADXNone,GOLD,29,3.2598638655132164,,0.023903340353772198,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX15,Ichimoku_T9_K26_SB65_ADX15,GOLD,27,4.402265104097933,,0.016764976327665465,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX20,Ichimoku_T9_K26_SB65_ADX20,GOLD,27,4.402265104097933,,0.016764976327665465,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADX25,Ichimoku_T9_K26_SB65_ADX25,GOLD,27,4.402265104097933,,0.016764976327665465,False
step1_ichimoku_Ichimoku_T9_K26_SB65_ADXNone,Ichimoku_T9_K26_SB65_ADXNone,GOLD,27,4.402265104097933,,0.016764976327665465,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX15,Ichimoku_T9_K30_SB52_ADX15,GOLD,33,2.419171136398836,,0.0301004478523372,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX20,Ichimoku_T9_K30_SB52_ADX20,GOLD,33,2.419171136398836,,0.0301004478523372,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADX25,Ichimoku_T9_K30_SB52_ADX25,GOLD,33,2.419171136398836,,0.0301004478523372,False
step1_ichimoku_Ichimoku_T9_K30_SB52_ADXNone,Ichimoku_T9_K30_SB52_ADXNone,GOLD,33,2.419171136398836,,0.0301004478523372,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX15,Ichimoku_T9_K30_SB60_ADX15,GOLD,32,2.827622907937657,,0.026040489486540034,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX20,Ichimoku_T9_K30_SB60_ADX20,GOLD,32,2.827622907937657,,0.026040489486540034,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADX25,Ichimoku_T9_K30_SB60_ADX25,GOLD,32,2.827622907937657,,0.026040489486540034,False
step1_ichimoku_Ichimoku_T9_K30_SB60_ADXNone,Ichimoku_T9_K30_SB60_ADXNone,GOLD,32,2.827622907937657,,0.026040489486540034,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX15,Ichimoku_T9_K30_SB65_ADX15,GOLD,30,3.9595027013651274,,0.017736295990267298,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX20,Ichimoku_T9_K30_SB65_ADX20,GOLD,30,3.9595027013651274,,0.017736295990267298,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADX25,Ichimoku_T9_K30_SB65_ADX25,GOLD,30,3.9595027013651274,,0.017736295990267298,False
step1_ichimoku_Ichimoku_T9_K30_SB65_ADXNone,Ichimoku_T9_K30_SB65_ADXNone,GOLD,30,3.9595027013651274,,0.017736295990267298,False
step1_ichimoku_Ichimoku_T9_K34_SB52_ADX15,Ichimoku_T9_K34_SB52_ADX15,GOLD,33,2.0331346020189995,,0.027810391681934058,False
